,0,1,2,3
316,2011,1,4,4
317,2011,1,4,4
318,2011,1,4,4
319,2011,1,4,4
320,2011,1,4,4
321,2011,1,4,4
322,2011,1,4,4
323,2011,1,4,4
324,2011,1,4,4
325,2011,1,4,4
326,2011,1,4,4
327,2011,1,4,4
328,2011,1,4,4
329,2011,1,4,4
330,2011,1,4,4
331,2011,1,4,4
332,2011,1,4,4
333,2011,1,4,4
334,2011,1,4,4
335,2011,1,4,4
336,2011,1,4,4
337,2011,1,4,4
338,2011,1,4,4
339,2011,1,4,5
340,2011,1,4,5
341,2011,1,4,5
342,2011,1,4,5
343,2011,1,4,5
344,2011,1,4,5
345,2011,1,4,5
346,2011,1,4,5
347,2011,1,4,5
348,2011,1,4,5
349,2011,1,4,5
350,2011,1,4,5
351,2011,1,4,5
352,2011,1,4,5
353,2011,1,4,5
354,2011,1,4,5
355,2011,1,4,5
356,2011,1,4,5
357,2011,1,4,5
358,2011,1,4,5
359,2011,1,4,5
360,2011,1,4,5
361,2011,1,4,5
362,2011,1,4,5
363,2011,1,4,5
364,2011,1,4,5
365,2011,1,4,5
366,2011,1,4,5
367,2011,1,4,5
368,2011,1,4,5
369,2011,1,4,5
370,2011,1,4,6
371,2011,1,4,6
372,2011,1,4,6
373,2011,1,4,6
374,2011,1,4,6
375,2011,1,4,6
376,2011,1,4,6
377,2011,1,4,6
378,2011,1,4,6
379,2011,1,4,6
380,2011,1,4,6
381,2011,1,4,6
382,2011,1,4,6
383,2011,1,4,6
384,2011,1,4,6
385,2011,1,4,6
386,2011,1,4,6
387,2011,1,4,6
388,2011,1,4,6
389,2011,1,4,6
390,2011,1,4,6
391,2011,1,4,7
392,2011,1,4,7
393,2011,1,4,7
394,2011,1,4,7
395,2011,1,4,7
396,2011,1,4,8
397,2011,1,4,8
398,2011,1,4,8
399,2011,1,4,8
400,2011,1,4,8
401,2011,1,4,8
402,2011,1,4,8
403,2011,1,4,8
404,2011,1,4,8
405,2011,1,4,8
406,2011,1,4,8
407,2011,1,4,8
408,2011,1,4,8
409,2011,1,4,8
410,2011,1,4,8
411,2011,1,4,8
412,2011,1,4,8
413,2011,1,4,8
414,2011,1,4,8
415,2011,1,4,8
416,2011,1,4,8
417,2011,1,4,8
418,2011,1,4,8
419,2011,1,4,8
420,2011,1,4,8
421,2011,1,4,8
422,2011,1,4,8
423,2011,1,4,8
424,2011,1,4,8
425,2011,1,4,8
426,2011,1,4,8
427,2011,1,4,9
428,2011,1,4,9
429,2011,1,4,9
430,2011,1,4,9
431,2011,1,4,9
432,2011,1,4,9
433,2011,1,4,9
434,2011,1,4,9
435,2011,1,4,9
436,2011,1,4,9
437,2011,1,4,9
438,2011,1,4,9
439,2011,1,4,9
440,2011,1,4,9
441,2011,1,4,9
442,2011,1,4,9
443,2011,1,4,9
444,2011,1,4,9
445,2011,1,4,9
446,2011,1,4,9
447,2011,1,4,9
448,2011,1,4,9
449,2011,1,4,9
450,2011,1,4,9
451,2011,1,4,9
452,2011,1,4,9
453,2011,1,4,9
454,2011,1,4,9
455,2011,1,4,9
456,2011,1,4,9
457,2011,1,4,10
458,2011,1,4,10
459,2011,1,4,10
460,2011,1,4,10
461,2011,1,4,10
462,2011,1,4,10
463,2011,1,4,10
464,2011,1,4,10
465,2011,1,4,10
466,2011,1,4,10
467,2011,1,4,10
468,2011,1,4,10
469,2011,1,4,10
470,2011,1,4,10
471,2011,1,4,10
472,2011,1,4,10
473,2011,1,4,10
474,2011,1,4,10
475,2011,1,4,10
476,2011,1,4,10
477,2011,1,4,10
478,2011,1,4,10
479,2011,1,4,10
480,2011,1,4,10
481,2011,1,4,10
482,2011,1,4,10
483,2011,1,4,10
484,2011,1,4,10
485,2011,1,4,10
486,2011,1,4,10
487,2011,1,4,10
488,2011,1,4,11
489,2011,1,4,11
490,2011,1,4,11
491,2011,1,4,11
492,2011,1,4,11
493,2011,1,4,11
494,2011,1,4,11
495,2011,1,4,11
496,2011,1,4,11
497,2011,1,4,11
498,2011,1,4,11
499,2011,1,4,11
500,2011,1,4,11
501,2011,1,4,11
502,2011,1,4,11
503,2011,1,4,11
504,2011,1,4,11
505,2011,1,4,11
506,2011,1,4,11
507,2011,1,4,11
508,2011,1,4,11
509,2011,1,4,11
510,2011,1,4,11
511,2011,1,4,11
512,2011,1,4,11
513,2011,1,4,11
514,2011,1,4,11
515,2011,1,4,11
516,2011,1,4,11
517,2011,1,4,11
518,2011,1,4,12
519,2011,2,2,1
520,2011,2,2,1
521,2011,2,2,1
522,2011,2,2,1
523,2011,2,2,1
524,2011,2,2,1
525,2011,2,2,1
526,2011,2,2,1
527,2011,2,2,1
528,2011,2,2,1
529,2011,2,2,1
530,2011,2,2,1
531,2011,2,2,1
532,2011,2,2,1
533,2011,2,2,1
534,2011,2,2,1
535,2011,2,2,1
536,2011,2,2,1
537,2011,2,2,1
538,2011,2,2,1
539,2011,2,2,1
540,2011,2,2,1
541,2011,2,2,1
542,2011,2,2,1
543,2011,2,2,1
544,2011,2,2,1
545,2011,2,2,1
546,2011,2,2,1
547,2011,2,2,1
548,2011,2,2,2
549,2011,2,2,2
550,2011,2,2,2
551,2011,2,2,2
552,2011,2,2,2
553,2011,2,2,2
554,2011,2,2,2
555,2011,2,2,2
556,2011,2,2,2
557,2011,2,2,2
558,2011,2,2,2
559,2011,2,2,2
560,2011,2,2,2
561,2011,2,2,2
562,2011,2,2,2
563,2011,2,2,2
564,2011,2,2,2
565,2011,2,2,2
566,2011,2,2,2
567,2011,2,2,2
568,2011,2,2,2
569,2011,2,2,2
570,2011,2,2,2
571,2011,2,2,2
572,2011,2,2,2
573,2011,2,2,2
574,2011,2,2,2
575,2011,2,2,2
576,2011,2,2,3
577,2011,2,2,3
578,2011,2,2,3
579,2011,2,2,3
580,2011,2,2,3
581,2011,2,2,3
582,2011,2,2,3
583,2011,2,2,3
584,2011,2,2,3
585,2011,2,2,3
586,2011,2,2,3
587,2011,2,2,3
588,2011,2,2,3
589,2011,2,2,3
590,2011,2,2,3
591,2011,2,2,3
592,2011,2,2,3
593,2011,2,2,3
594,2011,2,2,3
595,2011,2,2,3
596,2011,2,2,3
597,2011,2,2,3
598,2011,2,2,3
599,2011,2,2,3
600,2011,2,2,3
601,2011,2,2,3
602,2011,2,2,3
603,2011,2,2,3
604,2011,2,2,3
605,2011,2,2,3
606,2011,2,2,3
607,2011,2,2,4
608,2011,2,2,4
609,2011,2,2,4
610,2011,2,2,4
611,2011,2,2,4
612,2011,2,2,4
613,2011,2,2,4
614,2011,2,2,4
615,2011,2,2,4
616,2011,2,2,4
617,2011,2,2,4
618,2011,2,2,4
619,2011,2,2,4
620,2011,2,2,4
621,2011,2,2,4
622,2011,2,2,4
623,2011,2,2,4
624,2011,2,2,4
625,2011,2,2,4
626,2011,2,2,4
627,2011,2,2,4
628,2011,2,2,4
629,2011,2,2,4
630,2011,2,2,4
631,2011,2,2,4
632,2011,2,2,4
633,2011,2,2,4
634,2011,2,2,4
635,2011,2,2,4
636,2011,2,2,4
637,2011,2,2,5
638,2011,2,2,5
639,2011,2,2,5
640,2011,2,2,5
641,2011,2,2,5
642,2011,2,2,5
643,2011,2,2,5
644,2011,2,2,5
645,2011,2,2,5
646,2011,2,2,5
647,2011,2,2,5
648,2011,2,2,5
649,2011,2,2,5
650,2011,2,2,5
651,2011,2,2,5
652,2011,2,2,5
653,2011,2,2,5
654,2011,2,2,5
655,2011,2,2,5
656,2011,2,2,5
657,2011,2,2,5
658,2011,2,2,5
659,2011,2,2,5
660,2011,2,2,5
661,2011,2,2,5
662,2011,2,2,5
663,2011,2,2,5
664,2011,2,2,5
665,2011,2,2,5
666,2011,2,2,5
667,2011,2,2,5
668,2011,2,2,6
669,2011,2,2,6
670,2011,2,2,6
671,2011,2,2,6
672,2011,2,2,6
673,2011,2,2,6
674,2011,2,2,6
675,2011,2,2,6
676,2011,2,2,6
677,2011,2,1,1
678,2011,2,1,1
679,2011,2,1,1
680,2011,2,1,1
681,2011,2,1,1
682,2011,2,1,1
683,2011,2,1,1
684,2011,2,1,1
685,2011,2,1,1
686,2011,2,1,1
687,2011,2,1,1
688,2011,2,1,1
689,2011,2,1,1
690,2011,2,1,1
691,2011,2,1,1
692,2011,2,1,1
693,2011,2,1,1
694,2011,2,1,1
695,2011,2,1,1
696,2011,2,1,2
697,2011,2,1,2
698,2011,2,1,2
699,2011,2,1,2
700,2011,2,1,2
701,2011,2,1,2
702,2011,2,1,2
703,2011,2,1,2
704,2011,2,1,2
705,2011,2,1,2
706,2011,2,1,2
707,2011,2,1,2
708,2011,2,1,2
709,2011,2,1,2
710,2011,2,1,2
711,2011,2,1,2
712,2011,2,1,2
713,2011,2,1,2
714,2011,2,1,2
715,2011,2,1,2
716,2011,2,1,2
717,2011,2,1,2
718,2011,2,1,2
719,2011,2,1,2
720,2011,2,1,2
721,2011,2,1,2
722,2011,2,1,2
723,2011,2,1,2
724,2011,2,1,3
725,2011,2,1,3
726,2011,2,1,3
727,2011,2,1,3
728,2011,2,1,3
729,2011,2,1,3
730,2011,2,1,3
731,2011,2,1,3
732,2011,2,1,3
733,2011,2,1,3
734,2011,2,1,3
735,2011,2,1,3
736,2011,2,1,3
737,2011,2,1,3
738,2011,2,1,3
739,2011,2,1,3
740,2011,2,1,3
741,2011,2,1,3
742,2011,2,1,3
743,2011,2,1,3
744,2011,2,1,3
745,2011,2,1,3
746,2011,2,1,3
747,2011,2,1,3
748,2011,2,1,3
749,2011,2,1,3
750,2011,2,1,3
751,2011,2,1,3
752,2011,2,1,3
753,2011,2,1,3
754,2011,2,1,3
755,2011,2,1,4
756,2011,2,1,4
757,2011,2,1,4
758,2011,2,1,4
759,2011,2,1,4
760,2011,2,1,4
761,2011,2,1,4
762,2011,2,1,4
763,2011,2,1,4
764,2011,2,1,4
765,2011,2,1,4
766,2011,2,1,4
767,2011,2,1,4
768,2011,2,1,4
769,2011,2,1,4
770,2011,2,1,4
771,2011,2,1,4
772,2011,2,1,4
773,2011,2,1,4
774,2011,2,1,4
775,2011,2,1,4
776,2011,2,1,4
777,2011,2,1,4
778,2011,2,1,4
779,2011,2,1,4
780,2011,2,1,4
781,2011,2,1,4
782,2011,2,1,4
783,2011,2,1,4
784,2011,2,1,4
785,2011,2,1,5
786,2011,2,1,5
787,2011,2,1,5
788,2011,2,1,5
789,2011,2,1,5
790,2011,2,1,5
791,2011,2,1,5
792,2011,2,1,5
793,2011,2,1,5
794,2011,2,1,5
795,2011,2,1,5
796,2011,2,1,5
797,2011,2,1,5
798,2011,2,1,5
799,2011,2,1,5
800,2011,2,1,5
801,2011,2,1,5
802,2011,2,1,5
803,2011,2,1,5
804,2011,2,1,5
805,2011,2,1,5
806,2011,2,1,5
807,2011,2,1,5
808,2011,2,1,5
809,2011,2,1,5
810,2011,2,1,5
811,2011,2,1,5
812,2011,2,1,5
813,2011,2,1,5
814,2011,2,1,5
815,2011,2,1,5
816,2011,2,1,6
817,2011,2,1,6
818,2011,2,1,6
819,2011,2,1,6
820,2011,2,1,6
821,2011,2,1,6
822,2011,2,1,6
823,2011,2,1,6
824,2011,2,1,6
825,2011,2,1,6
826,2011,2,1,6
827,2011,2,1,6
828,2011,2,1,6
829,2011,2,1,6
830,2011,2,1,6
831,2011,2,1,6
832,2011,2,1,6
833,2011,2,1,6
834,2011,2,1,6
835,2011,2,1,6
836,2011,2,1,6
837,2011,2,1,6
838,2011,2,1,6
839,2011,2,1,6
840,2011,2,1,6
841,2011,2,1,6
842,2011,2,1,6
843,2011,2,1,6
844,2011,2,1,6
845,2011,2,1,6
846,2011,2,1,7
847,2011,2,1,7
848,2011,2,1,7
849,2011,2,1,7
850,2011,2,1,7
851,2011,2,1,7
852,2011,2,1,7
853,2011,2,1,7
854,2011,2,1,7
855,2011,2,1,7
856,2011,2,1,7
857,2011,2,1,7
858,2011,2,1,7
859,2011,2,1,7
860,2011,2,1,7
861,2011,2,1,7
862,2011,2,1,7
863,2011,2,1,7
864,2011,2,1,7
865,2011,2,1,7
866,2011,2,1,7
867,2011,2,1,7
868,2011,2,1,7
869,2011,2,1,7
870,2011,2,1,7
871,2011,2,1,7
872,2011,2,1,7
873,2011,2,1,7
874,2011,2,1,7
875,2011,2,1,7
876,2011,2,1,7
877,2011,2,1,8
878,2011,2,1,8
879,2011,2,1,8
880,2011,2,1,8
881,2011,2,1,8
882,2011,2,1,8
883,2011,2,1,8
884,2011,2,1,8
885,2011,2,1,8
886,2011,2,1,8
887,2011,2,1,8
888,2011,2,1,8
889,2011,2,1,8
890,2011,2,1,8
891,2011,2,1,8
892,2011,2,1,8
893,2011,2,1,8
894,2011,2,1,8
895,2011,2,1,8
896,2011,2,1,8
897,2011,2,1,8
898,2011,2,1,8
899,2011,2,1,8
900,2011,2,1,8
901,2011,2,1,8
902,2011,2,1,8
903,2011,2,1,8
904,2011,2,1,8
905,2011,2,1,8
906,2011,2,1,8
907,2011,2,1,8
908,2011,2,1,9
909,2011,2,1,9
910,2011,2,1,9
911,2011,2,1,9
912,2011,2,1,9
913,2011,2,1,9
914,2011,2,1,9
915,2011,2,1,9
916,2011,2,1,9
917,2011,2,1,9
918,2011,2,1,9
919,2011,2,1,9
920,2011,2,1,9
921,2011,2,1,9
922,2011,2,1,9
923,2011,2,1,9
924,2011,2,1,9
925,2011,2,1,9
926,2011,2,1,9
927,2011,2,1,9
928,2011,2,1,9
929,2011,2,1,9
930,2011,2,1,9
931,2011,2,1,9
932,2011,2,1,9
933,2011,2,1,9
934,2011,2,1,9
935,2011,2,1,9
936,2011,2,1,9
937,2011,2,1,9
938,2011,2,1,10
939,2011,2,1,10
940,2011,2,1,10
941,2011,2,1,10
942,2011,2,1,10
943,2011,2,1,10
944,2011,2,1,10
945,2011,2,1,10
946,2011,2,1,10
947,2011,2,1,10
948,2011,2,1,10
949,2011,2,1,10
950,2011,2,1,10
951,2011,2,1,10
952,2011,2,1,10
953,2011,2,1,10
954,2011,2,1,10
955,2011,2,1,10
956,2011,2,1,10
957,2011,2,1,10
958,2011,2,1,10
959,2011,2,1,10
960,2011,2,1,10
961,2011,2,1,10
962,2011,2,1,10
963,2011,2,1,10
964,2011,2,1,10
965,2011,2,1,10
966,2011,2,1,10
967,2011,2,1,10
968,2011,2,1,10
969,2011,2,1,11
970,2011,2,1,11
971,2011,2,1,11
972,2011,2,1,11
973,2011,2,1,11
974,2011,2,1,11
975,2011,2,1,11
976,2011,2,1,11
977,2011,2,1,11
978,2011,2,1,11
979,2011,2,1,11
980,2011,2,1,11
981,2011,2,1,11
982,2011,2,1,11
983,2011,2,1,11
984,2011,2,1,11
985,2011,2,1,11
986,2011,2,1,11
987,2011,2,1,11
988,2011,2,1,11
989,2011,2,1,11
990,2011,2,1,11
991,2011,2,1,11
992,2011,2,1,11
993,2011,2,1,11
994,2011,2,1,11
995,2011,2,1,11
996,2011,2,1,11
997,2011,2,1,11
998,2011,2,1,11
999,2011,2,1,12
1000,2011,2,2,6
1001,2011,2,2,6
1002,2011,2,2,6
1003,2011,2,2,6
1004,2011,2,2,6
1005,2011,2,2,6
1006,2011,2,2,6
1007,2011,2,2,6
1008,2011,2,2,6
1009,2011,2,2,6
1010,2011,2,2,6
1011,2011,2,2,6
1012,2011,2,2,6
1013,2011,2,2,6
1014,2011,2,2,6
1015,2011,2,2,6
1016,2011,2,2,6
1017,2011,2,2,6
1018,2011,2,2,6
1019,2011,2,2,6
1020,2011,2,2,6
1021,2011,2,2,7
1022,2011,2,2,7
1023,2011,2,2,7
1024,2011,2,2,7
1025,2011,2,2,7
1026,2011,2,2,7
1027,2011,2,2,7
1028,2011,2,2,7
1029,2011,2,2,7
1030,2011,2,2,7
1031,2011,2,2,7
1032,2011,2,2,7
1033,2011,2,2,7
1034,2011,2,2,7
1035,2011,2,2,7
1036,2011,2,2,7
1037,2011,2,2,7
1038,2011,2,2,7
1039,2011,2,2,7
1040,2011,2,2,7
1041,2011,2,2,7
1042,2011,2,2,7
1043,2011,2,2,7
1044,2011,2,2,7
1045,2011,2,2,7
1046,2011,2,2,7
1047,2011,2,2,7
1048,2011,2,2,7
1049,2011,2,2,7
1050,2011,2,2,7
1051,2011,2,2,7
1052,2011,2,2,8
1053,2011,2,2,8
1054,2011,2,2,8
1055,2011,2,2,8
1056,2011,2,2,8
1057,2011,2,2,8
1058,2011,2,2,8
1059,2011,2,2,8
1060,2011,2,2,8
1061,2011,2,2,8
1062,2011,2,2,8
1063,2011,2,2,8
1064,2011,2,2,8
1065,2011,2,2,8
1066,2011,2,2,8
1067,2011,2,2,8
1068,2011,2,2,8
1069,2011,2,2,8
1070,2011,2,2,8
1071,2011,2,2,8
1072,2011,2,2,8
1073,2011,2,2,8
1074,2011,2,2,8
1075,2011,2,2,8
1076,2011,2,2,8
1077,2011,2,2,8
1078,2011,2,2,8
1079,2011,2,2,8
1080,2011,2,2,8
1081,2011,2,2,8
1082,2011,2,2,8
1083,2011,2,2,9
1084,2011,2,2,9
1085,2011,2,2,9
1086,2011,2,2,9
1087,2011,2,2,9
1088,2011,2,2,9
1089,2011,2,2,9
1090,2011,2,2,9
1091,2011,2,2,9
1092,2011,2,2,9
1093,2011,2,2,9
1094,2011,2,2,9
1095,2011,2,2,9
1096,2011,2,2,9
1097,2011,2,2,9
1098,2011,2,2,9
1099,2011,2,2,9
1100,2011,2,2,9
1101,2011,2,2,9
1102,2011,2,2,9
1103,2011,2,2,9
1104,2011,2,2,9
1105,2011,2,2,9
1106,2011,2,2,9
1107,2011,2,2,9
1108,2011,2,2,9
1109,2011,2,2,9
1110,2011,2,2,9
1111,2011,2,2,9
1112,2011,2,2,9
1113,2011,2,2,10
1114,2011,2,2,10
1115,2011,2,2,10
1116,2011,2,2,10
1117,2011,2,2,10
1118,2011,2,2,10
1119,2011,2,2,10
1120,2011,2,2,10
1121,2011,2,2,10
1122,2011,2,2,10
1123,2011,2,2,10
1124,2011,2,2,10
1125,2011,2,2,10
1126,2011,2,2,10
1127,2011,2,2,10
1128,2011,2,2,10
1129,2011,2,2,10
1130,2011,2,2,10
1131,2011,2,2,10
1132,2011,2,2,10
1133,2011,2,2,10
1134,2011,2,2,10
1135,2011,2,2,10
1136,2011,2,2,10
1137,2011,2,2,10
1138,2011,2,2,10
1139,2011,2,2,10
1140,2011,2,2,10
1141,2011,2,2,10
1142,2011,2,2,10
1143,2011,2,2,10
1144,2011,2,2,11
1145,2011,2,2,11
1146,2011,2,2,11
1147,2011,2,2,11
1148,2011,2,2,11
1149,2011,2,2,11
1150,2011,2,2,11
1151,2011,2,2,11
1152,2011,2,2,11
1153,2011,2,2,11
1154,2011,2,2,11
1155,2011,2,2,11
1156,2011,2,2,11
1157,2011,2,2,11
1158,2011,2,2,11
1159,2011,2,2,11
1160,2011,2,2,11
1161,2011,2,2,11
1162,2011,2,2,11
1163,2011,2,2,11
1164,2011,2,2,11
1165,2011,2,2,11
1166,2011,2,2,11
1167,2011,2,2,11
1168,2011,2,2,11
1169,2011,2,2,11
1170,2011,2,2,11
1171,2011,2,2,11
1172,2011,2,2,11
1173,2011,2,2,11
1174,2011,2,2,12
1175,2011,2,4,1
1176,2011,2,4,1
1177,2011,2,4,1
1178,2011,2,4,1
1179,2011,2,4,1
1180,2011,2,4,1
1181,2011,2,4,1
1182,2011,2,4,1
1183,2011,2,4,1
1184,2011,2,4,1
1185,2011,2,4,1
1186,2011,2,4,1
1187,2011,2,4,1
1188,2011,2,4,1
1189,2011,2,4,1
1190,2011,2,4,1
1191,2011,2,4,1
1192,2011,2,4,1
1193,2011,2,4,1
1194,2011,2,4,2
1195,2011,2,4,2
1196,2011,2,4,2
1197,2011,2,4,2
1198,2011,2,4,2
1199,2011,2,4,2
1200,2011,2,4,2
1201,2011,2,4,2
1202,2011,2,4,2
1203,2011,2,4,2
1204,2011,2,4,2
1205,2011,2,4,2
1206,2011,2,4,2
1207,2011,2,4,2
1208,2011,2,4,2
1209,2011,2,4,2
1210,2011,2,4,2
1211,2011,2,4,2
1212,2011,2,4,2
1213,2011,2,4,2
1214,2011,2,4,2
1215,2011,2,4,2
1216,2011,2,4,2
1217,2011,2,4,2
1218,2011,2,4,2
1219,2011,2,4,2
1220,2011,2,4,2
1221,2011,2,4,2
1222,2011,2,4,3
1223,2011,2,4,3
1224,2011,2,4,3
1225,2011,2,4,3
1226,2011,2,4,3
1227,2011,2,4,3
1228,2011,2,4,3
1229,2011,2,4,3
1230,2011,2,4,3
1231,2011,2,4,3
1232,2011,2,4,3
1233,2011,2,4,3
1234,2011,2,4,3
1235,2011,2,4,3
1236,2011,2,4,3
1237,2011,2,4,3
1238,2011,2,4,3
1239,2011,2,4,3
1240,2011,2,4,3
1241,2011,2,4,3
1242,2011,2,4,3
1243,2011,2,4,3
1244,2011,2,4,3
1245,2011,2,4,3
1246,2011,2,4,3
1247,2011,2,4,3
